event_id,source_organization,document_id,url,reason,audit_status,possible_recovery,review_required
EVT-IMCA-0480,International Marine Contractors Association (IMCA),SRC-IMCA-0480,https://www.imca-int.com/resources/safety/safety-flashes/2222-lti-fractured-finger-during-anchor-handling/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0481,International Marine Contractors Association (IMCA),SRC-IMCA-0481,https://www.imca-int.com/resources/safety/safety-flashes/2222-lti-person-struck-by-uncontrolled-swing-in-chain/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0482,International Marine Contractors Association (IMCA),SRC-IMCA-0482,https://www.imca-int.com/resources/safety/safety-flashes/2122-bsee-green-hats-training-and-supervision-of-short-service-employees/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0483,International Marine Contractors Association (IMCA),SRC-IMCA-0483,https://www.imca-int.com/resources/safety/safety-flashes/2122-american-pi-club-vessel-grounding-fatigue-was-a-factor/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0484,International Marine Contractors Association (IMCA),SRC-IMCA-0484,https://www.imca-int.com/resources/safety/safety-flashes/2122-maib-capsize-and-sinking-of-fishing-vessel-joanna-c-vessel-stability/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0485,International Marine Contractors Association (IMCA),SRC-IMCA-0485,https://www.imca-int.com/resources/safety/safety-flashes/2022-lti-diver-suffered-crush-injury-to-finger/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0486,International Marine Contractors Association (IMCA),SRC-IMCA-0486,https://www.imca-int.com/resources/safety/safety-flashes/2022-high-potential-incident-foot-trapped-under-ram-cylinder/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0487,International Marine Contractors Association (IMCA),SRC-IMCA-0487,https://www.imca-int.com/resources/safety/safety-flashes/2022-fall-leading-to-serious-personal-injury/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0488,International Marine Contractors Association (IMCA),SRC-IMCA-0488,https://www.imca-int.com/resources/safety/safety-flashes/2022-chemical-burns-to-body/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0489,International Marine Contractors Association (IMCA),SRC-IMCA-0489,https://www.imca-int.com/resources/safety/safety-flashes/2022-personal-injury-burns-from-hot-engine-oil-to-body-and-face/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0490,International Marine Contractors Association (IMCA),SRC-IMCA-0490,https://www.imca-int.com/resources/safety/safety-flashes/1922-third-party-truck-not-in-appropriate-or-safe-condition/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0491,International Marine Contractors Association (IMCA),SRC-IMCA-0491,https://www.imca-int.com/resources/safety/safety-flashes/1922-machinery-breakdown-leads-to-a-collision/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0492,International Marine Contractors Association (IMCA),SRC-IMCA-0492,https://www.imca-int.com/resources/safety/safety-flashes/1922-equipment-found-live-drawings-incorrect-for-lock-outtag-out/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0493,International Marine Contractors Association (IMCA),SRC-IMCA-0493,https://www.imca-int.com/resources/safety/safety-flashes/1922-msf-co2-system-left-non-operational-after-servicing/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0494,International Marine Contractors Association (IMCA),SRC-IMCA-0494,https://www.imca-int.com/resources/safety/safety-flashes/1922-accidental-release-of-free-fall-lifeboat/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0495,International Marine Contractors Association (IMCA),SRC-IMCA-0495,https://www.imca-int.com/resources/safety/safety-flashes/1822-flash-fire-on-oxygen-gas-quad-hose/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0496,International Marine Contractors Association (IMCA),SRC-IMCA-0496,https://www.imca-int.com/resources/safety/safety-flashes/1822-damage-to-flexible-riser/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0497,International Marine Contractors Association (IMCA),SRC-IMCA-0497,https://www.imca-int.com/resources/safety/safety-flashes/1822-uscg-unexpected-dangers-lifeboat-remote-control-wires/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0498,International Marine Contractors Association (IMCA),SRC-IMCA-0498,https://www.imca-int.com/resources/safety/safety-flashes/1822-a-focus-on-journey-management/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0499,International Marine Contractors Association (IMCA),SRC-IMCA-0499,https://www.imca-int.com/resources/safety/safety-flashes/1822-mixing-of-cleaning-chemicals/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0500,International Marine Contractors Association (IMCA),SRC-IMCA-0500,https://www.imca-int.com/resources/safety/safety-flashes/0222-bailout-manifold-failure/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0501,International Marine Contractors Association (IMCA),SRC-IMCA-0501,https://www.imca-int.com/resources/safety/safety-flashes/1722-broken-chinese-finger/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0502,International Marine Contractors Association (IMCA),SRC-IMCA-0502,https://www.imca-int.com/resources/safety/safety-flashes/1722-incorrect-operations-result-in-failure-of-hoist/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0503,International Marine Contractors Association (IMCA),SRC-IMCA-0503,https://www.imca-int.com/resources/safety/safety-flashes/1722-man-overboard-from-anchor-handler-tug/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0504,International Marine Contractors Association (IMCA),SRC-IMCA-0504,https://www.imca-int.com/resources/safety/safety-flashes/1722-don-t-assume-verify-and-check/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0505,International Marine Contractors Association (IMCA),SRC-IMCA-0505,https://www.imca-int.com/resources/safety/safety-flashes/1722-iogp-squeezed-hand-due-to-unintentional-activation-of-winch/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0506,International Marine Contractors Association (IMCA),SRC-IMCA-0506,https://www.imca-int.com/resources/safety/safety-flashes/1622-bseeuscg-dealing-with-extreme-weather-events/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0507,International Marine Contractors Association (IMCA),SRC-IMCA-0507,https://www.imca-int.com/resources/safety/safety-flashes/1622-american-pi-club-extreme-bollard-pull/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0508,International Marine Contractors Association (IMCA),SRC-IMCA-0508,https://www.imca-int.com/resources/safety/safety-flashes/1622-lost-time-injuries-due-to-a-failed-mooring-line/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0509,International Marine Contractors Association (IMCA),SRC-IMCA-0509,https://www.imca-int.com/resources/safety/safety-flashes/1622-lti-struck-when-anchor-wire-end-pulled-free-of-drum-clamps/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0510,International Marine Contractors Association (IMCA),SRC-IMCA-0510,https://www.imca-int.com/resources/safety/safety-flashes/1622-damage-to-bulwarks-during-overboarding-of-mattresses/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0511,International Marine Contractors Association (IMCA),SRC-IMCA-0511,https://www.imca-int.com/resources/safety/safety-flashes/1522-fatal-crush-incident-between-platform-supply-vessel-and-fast-rescue-craft-2012/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0512,International Marine Contractors Association (IMCA),SRC-IMCA-0512,https://www.imca-int.com/resources/safety/safety-flashes/1522-high-potential-electric-shock-near-miss/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0513,International Marine Contractors Association (IMCA),SRC-IMCA-0513,https://www.imca-int.com/resources/safety/safety-flashes/1522-fire-at-sea-some-timely-reminders-safety4sea/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0514,International Marine Contractors Association (IMCA),SRC-IMCA-0514,https://www.imca-int.com/resources/safety/safety-flashes/1522-ntsb-watertight-doors-vessel-sank-after-flooding/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0515,International Marine Contractors Association (IMCA),SRC-IMCA-0515,https://www.imca-int.com/resources/safety/safety-flashes/1522-infection-a-scratched-elbow-turns-into-an-lti/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-0516,International Marine Contractors Association (IMCA),SRC-IMCA-0516,https://www.imca-int.com/resources/safety/safety-flashes/1422-crosby-important-safety-notice-for-78-65t-anchor-shackles/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
